Flight_ID,Flight_Status,Aircraft_ID,Destination_Airport,Departure_Airport,Departure_Time,Arrival_Time
GK638,En Route,N8525,SYD,CRL,2024-04-08 19:22:49,2024-04-09 00:22:49
UK608,En Route,N7587,SYD,SIN,2024-04-10 13:22:53,2024-04-11 01:22:53
GZ066,Landed,N4349,ANC,SYD,2024-04-10 05:08:05,2024-04-10 15:08:05
LQ368,Landed,N9750,LYS,SYD,2024-04-06 10:38:13,2024-04-06 18:38:13
ZS070,Landed,N1991,OSL,SYD,2024-04-08 11:43:06,2024-04-08 21:43:06
KD783,En Route,N6830,SYD,TFS,2024-04-07 12:19:45,2024-04-07 14:19:45
TP915,Boarding,N1642,YYZ,SYD,2024-04-06 19:07:02,2024-04-07 00:07:02
JO239,En Route,N5676,SYD,ABV,2024-04-05 17:50:01,2024-04-06 00:50:01
HK054,Landed,N2026,YYJ,SYD,2024-04-09 07:47:49,2024-04-09 15:47:49
GF294,En Route,N9018,SYD,ALP,2024-04-07 16:23:42,2024-04-07 17:23:42
UA686,Landed,N7415,LGG,SYD,2024-04-07 21:45:17,2024-04-08 03:45:17
CC774,Cancelled,N2390,SYD,LUX,2024-04-11 08:59:27,2024-04-11 14:59:27
YJ127,En Route,N9747,SYD,GBE,2024-04-05 23:25:47,2024-04-06 04:25:47
YE617,Landed,N7598,LLA,SYD,2024-04-10 17:43:07,2024-04-11 00:43:07
SS614,Delayed,N5818,SYD,MCF,2024-04-08 14:53:29,2024-04-08 19:53:29
CT328,Landed,N3199,ONT,SYD,2024-04-09 16:18:06,2024-04-09 19:18:06
BP256,Landed,N0044,PSA,SYD,2024-04-06 19:44:12,2024-04-07 04:44:12
MH176,Boarding,N7780,RDU,SYD,2024-04-10 22:27:43,2024-04-11 09:27:43
DN666,Landed,N3415,KHV,SYD,2024-04-06 19:04:12,2024-04-07 05:04:12
TK753,Boarding,N8872,CVG,SYD,2024-04-08 20:06:39,2024-04-09 00:06:39
UP172,Boarding,N3281,BKK,SYD,2024-04-06 15:16:58,2024-04-06 19:16:58
DR860,En Route,N1478,SYD,END,2024-04-10 00:37:50,2024-04-10 12:37:50
KA176,Landed,N1899,GMP,SYD,2024-04-08 22:39:34,2024-04-09 08:39:34
KH024,Delayed,N2685,SYD,RST,2024-04-09 15:40:03,2024-04-10 02:40:03
QJ718,Landed,N7939,CAE,SYD,2024-04-06 01:58:38,2024-04-06 09:58:38
JG419,Boarding,N9137,CNX,SYD,2024-04-07 22:45:17,2024-04-07 23:45:17
JJ048,Landed,N4447,HRI,SYD,2024-04-05 23:43:46,2024-04-06 11:43:46
MM945,En Route,N9720,SYD,DME,2024-04-05 21:56:59,2024-04-06 04:56:59
ZI278,En Route,N9010,SYD,FAO,2024-04-07 10:03:25,2024-04-07 20:03:25
UN978,Boarding,N8609,DAY,SYD,2024-04-11 14:34:50,2024-04-12 02:34:50
SB557,En Route,N3116,SYD,CRP,2024-04-04 20:40:25,2024-04-04 22:40:25
SQ653,En Route,N6663,SYD,NDJ,2024-04-05 15:52:02,2024-04-06 00:52:02
VC604,En Route,N2248,SYD,LFI,2024-04-05 11:56:13,2024-04-05 23:56:13
PF601,En Route,N9480,SYD,SAW,2024-04-11 12:37:04,2024-04-11 18:37:04
JI240,En Route,N5831,SYD,AYT,2024-04-07 12:28:37,2024-04-07 16:28:37
UI997,En Route,N7139,SYD,CIA,2024-04-10 03:48:42,2024-04-10 05:48:42
HM806,Cancelled,N3801,SYD,HAK,2024-04-05 03:34:53,2024-04-05 11:34:53
CT069,En Route,N5689,SYD,AKT,2024-04-08 13:55:30,2024-04-08 22:55:30
OW159,En Route,N7399,SYD,EBB,2024-04-07 02:09:25,2024-04-07 07:09:25
KU946,Delayed,N1315,SYD,BOD,2024-04-05 09:40:18,2024-04-05 13:40:18
ZA252,Delayed,N9194,MCF,SYD,2024-04-07 19:39:14,2024-04-08 04:39:14
SO895,Boarding,N5535,HAK,SYD,2024-04-07 09:40:23,2024-04-07 15:40:23
LK644,Boarding,N8604,NCL,SYD,2024-04-10 03:51:38,2024-04-10 06:51:38
LV500,Delayed,N9383,DAR,SYD,2024-04-08 17:29:33,2024-04-09 03:29:33
DN950,En Route,N8541,SYD,ARN,2024-04-10 10:48:18,2024-04-10 18:48:18
BT950,En Route,N8721,SYD,GMP,2024-04-10 17:46:04,2024-04-11 05:46:04
JP647,Cancelled,N9545,SYD,CPT,2024-04-06 15:52:43,2024-04-06 20:52:43
GG083,Landed,N0148,LFT,SYD,2024-04-10 15:56:22,2024-04-10 18:56:22
CU964,En Route,N7714,SYD,BZE,2024-04-10 17:18:48,2024-04-10 18:18:48
QL022,En Route,N5394,SYD,LPA,2024-04-07 15:36:13,2024-04-08 02:36:13
QM013,En Route,N8502,SYD,CGN,2024-04-06 05:58:52,2024-04-06 06:58:52
JS897,Landed,N7969,TIJ,SYD,2024-04-09 04:31:03,2024-04-09 11:31:03
PD699,En Route,N8106,SYD,GYD,2024-04-10 19:37:47,2024-04-10 20:37:47
QQ569,Delayed,N4412,SYD,CHS,2024-04-06 02:22:03,2024-04-06 11:22:03
GF562,Landed,N1418,CGN,SYD,2024-04-07 23:29:54,2024-04-08 03:29:54
UH287,En Route,N8476,SYD,AYT,2024-04-08 16:13:36,2024-04-09 00:13:36
JM392,Boarding,N8718,PDX,SYD,2024-04-11 10:50:54,2024-04-11 18:50:54
OI056,Landed,N9034,NAT,SYD,2024-04-05 02:02:25,2024-04-05 13:02:25
RP293,En Route,N6766,SYD,PMI,2024-04-04 22:15:22,2024-04-05 07:15:22
CN267,Boarding,N4575,MNL,SYD,2024-04-06 16:16:33,2024-04-07 00:16:33
RH359,En Route,N4884,SYD,LIS,2024-04-09 13:38:25,2024-04-09 17:38:25
AZ578,En Route,N0549,SYD,DAD,2024-04-07 02:37:04,2024-04-07 13:37:04
GY398,En Route,N2569,SYD,DAL,2024-04-07 05:07:17,2024-04-07 15:07:17
AF421,En Route,N9043,SYD,GUA,2024-04-06 13:51:42,2024-04-06 15:51:42
NZ713,En Route,N7028,SYD,NNG,2024-04-09 23:33:55,2024-04-10 06:33:55
SV683,Cancelled,N3808,SZL,SYD,2024-04-05 03:06:00,2024-04-05 15:06:00
KZ331,Boarding,N6064,NAY,SYD,2024-04-08 10:14:57,2024-04-08 22:14:57
KS894,Boarding,N7430,PBI,SYD,2024-04-09 02:08:52,2024-04-09 09:08:52
PG056,En Route,N1759,SYD,ROC,2024-04-08 07:19:25,2024-04-08 09:19:25
QT675,En Route,N9191,SYD,GZT,2024-04-10 12:18:02,2024-04-10 20:18:02
CL348,Boarding,N9130,CID,SYD,2024-04-07 02:33:39,2024-04-07 09:33:39
WJ150,En Route,N5254,SYD,KNH,2024-04-11 10:49:47,2024-04-11 12:49:47
FG148,Delayed,N2170,JAX,SYD,2024-04-04 17:06:51,2024-04-04 23:06:51
IA769,Landed,N2668,DEN,SYD,2024-04-06 10:26:33,2024-04-06 13:26:33
CP128,Delayed,N2954,SYD,CSX,2024-04-06 10:58:49,2024-04-06 18:58:49
ID933,Delayed,N3461,MIA,SYD,2024-04-07 13:54:15,2024-04-07 18:54:15
FT851,En Route,N4778,SYD,MAO,2024-04-11 02:05:29,2024-04-11 14:05:29
DM149,En Route,N1514,SYD,DLF,2024-04-07 20:08:55,2024-04-08 07:08:55
MU059,Boarding,N4895,DME,SYD,2024-04-08 03:03:37,2024-04-08 15:03:37
EM999,En Route,N3462,SYD,HOU,2024-04-07 02:41:49,2024-04-07 10:41:49
PR378,En Route,N0885,SYD,PDL,2024-04-11 15:34:28,2024-04-11 16:34:28
KY212,Boarding,N2246,CAN,SYD,2024-04-04 17:59:17,2024-04-04 23:59:17
RL045,Landed,N3487,BZE,SYD,2024-04-09 00:34:47,2024-04-09 12:34:47
SN001,En Route,N7316,SYD,CCS,2024-04-06 03:02:17,2024-04-06 10:02:17
LY490,Landed,N5733,ADB,SYD,2024-04-05 05:36:21,2024-04-05 13:36:21
ZL235,Cancelled,N9893,SYD,ADL,2024-04-08 12:26:48,2024-04-08 18:26:48
JE245,Boarding,N6815,KAN,SYD,2024-04-06 02:02:41,2024-04-06 14:02:41
IO360,Boarding,N4500,ATH,SYD,2024-04-06 08:01:02,2024-04-06 20:01:02
AD161,Boarding,N0467,MLE,SYD,2024-04-09 16:04:59,2024-04-10 02:04:59
DM265,En Route,N7063,SYD,CRW,2024-04-11 02:46:06,2024-04-11 13:46:06
VR488,Landed,N2414,KGF,SYD,2024-04-11 05:56:17,2024-04-11 15:56:17
YN652,Boarding,N1326,HEL,SYD,2024-04-04 21:32:10,2024-04-05 06:32:10
GA908,Landed,N3347,BRS,SYD,2024-04-07 18:32:26,2024-04-08 01:32:26
AR544,En Route,N2125,SYD,HKG,2024-04-06 01:56:00,2024-04-06 06:56:00
KM728,Boarding,N1945,CIA,SYD,2024-04-07 00:47:03,2024-04-07 06:47:03
MS670,Landed,N4186,SYX,SYD,2024-04-06 08:22:01,2024-04-06 15:22:01
OY226,En Route,N7427,SYD,HET,2024-04-10 17:53:16,2024-04-10 18:53:16
SI172,En Route,N0032,SYD,TYN,2024-04-05 01:40:39,2024-04-05 02:40:39
VA303,Delayed,N1248,SYD,LHR,2024-04-08 14:33:57,2024-04-08 20:33:57
GS070,Boarding,N8219,CDG,SYD,2024-04-04 17:39:11,2024-04-05 04:39:11
BF750,En Route,N4483,SYD,YNT,2024-04-05 16:54:58,2024-04-05 22:54:58
VL273,Boarding,N2269,LIM,SYD,2024-04-06 02:46:11,2024-04-06 12:46:11
FX108,Boarding,N5304,AUS,SYD,2024-04-05 17:07:13,2024-04-05 21:07:13
GH119,Cancelled,N2278,SYD,WDH,2024-04-10 04:37:54,2024-04-10 08:37:54
VJ466,En Route,N5871,SYD,BWI,2024-04-09 04:42:44,2024-04-09 16:42:44
IZ768,En Route,N8335,SYD,HSV,2024-04-10 04:30:55,2024-04-10 16:30:55
WL030,Boarding,N0219,LUX,SYD,2024-04-07 01:56:19,2024-04-07 09:56:19
WA544,Landed,N8371,ZNZ,SYD,2024-04-05 18:39:55,2024-04-05 20:39:55
KD821,En Route,N7895,SYD,CGO,2024-04-07 07:56:40,2024-04-07 16:56:40
DX601,En Route,N4037,SYD,SPS,2024-04-05 23:36:35,2024-04-06 03:36:35
OX510,Cancelled,N7689,TOL,SYD,2024-04-10 03:22:04,2024-04-10 07:22:04
HM842,En Route,N7183,SYD,GIG,2024-04-08 15:37:35,2024-04-08 23:37:35
NA456,Delayed,N6558,SOU,SYD,2024-04-05 23:41:21,2024-04-06 11:41:21
QL860,En Route,N3990,SYD,SJJ,2024-04-11 12:00:59,2024-04-11 16:00:59
RN182,En Route,N7556,SYD,AMS,2024-04-10 21:55:00,2024-04-11 05:55:00
NB688,En Route,N5359,SYD,HAN,2024-04-08 21:20:45,2024-04-09 04:20:45
LG765,En Route,N8481,SYD,TUL,2024-04-09 12:00:38,2024-04-10 00:00:38
GT227,En Route,N1162,SYD,BHX,2024-04-10 11:41:07,2024-04-10 12:41:07
HT468,Landed,N1092,LFT,SYD,2024-04-07 21:43:45,2024-04-07 23:43:45
XK723,En Route,N7176,SYD,DAR,2024-04-05 20:39:03,2024-04-06 06:39:03
KL677,Boarding,N8753,DEN,SYD,2024-04-07 21:19:03,2024-04-07 23:19:03
BK122,Landed,N1977,DNA,SYD,2024-04-07 23:20:10,2024-04-08 05:20:10
EO306,Cancelled,N6938,LBA,SYD,2024-04-06 02:41:35,2024-04-06 03:41:35
CF266,Boarding,N8233,TSF,SYD,2024-04-06 01:38:59,2024-04-06 12:38:59
KY414,En Route,N4599,SYD,CCJ,2024-04-04 20:20:48,2024-04-04 21:20:48
QL651,En Route,N0544,SYD,HRB,2024-04-10 01:36:36,2024-04-10 12:36:36
YO881,En Route,N2190,SYD,CMN,2024-04-05 06:29:17,2024-04-05 08:29:17
SS887,Landed,N2783,RUH,SYD,2024-04-08 07:51:46,2024-04-08 16:51:46
ZE129,En Route,N3267,SYD,ONT,2024-04-11 09:20:49,2024-04-11 12:20:49
FK707,Boarding,N8220,PTY,SYD,2024-04-11 05:25:09,2024-04-11 10:25:09
YQ042,Cancelled,N0383,BEG,SYD,2024-04-08 17:02:57,2024-04-09 00:02:57
FU647,Landed,N4156,SUX,SYD,2024-04-07 22:33:39,2024-04-08 01:33:39
ZF117,Landed,N7439,CPH,SYD,2024-04-11 15:03:43,2024-04-11 18:03:43
NF763,En Route,N1410,SYD,TBZ,2024-04-08 14:21:13,2024-04-09 01:21:13
HE337,En Route,N7051,SYD,BLV,2024-04-10 17:37:46,2024-04-10 23:37:46
DU257,En Route,N6995,SYD,UPG,2024-04-08 14:09:59,2024-04-08 21:09:59
II277,Boarding,N4668,TLV,SYD,2024-04-11 02:09:42,2024-04-11 04:09:42
SP161,En Route,N0922,SYD,CJU,2024-04-11 00:21:05,2024-04-11 04:21:05
SK708,En Route,N1020,SYD,DWC,2024-04-10 04:37:50,2024-04-10 13:37:50
FT080,Landed,N3027,SXF,SYD,2024-04-06 15:23:54,2024-04-06 19:23:54
IM670,Landed,N9270,RST,SYD,2024-04-05 01:22:35,2024-04-05 09:22:35
GH738,Landed,N2146,RIX,SYD,2024-04-08 14:50:37,2024-04-09 02:50:37
IU845,Landed,N4247,SJC,SYD,2024-04-08 00:17:27,2024-04-08 09:17:27
UU563,Landed,N2907,HAN,SYD,2024-04-07 11:48:43,2024-04-07 19:48:43
OW787,En Route,N5756,SYD,ADW,2024-04-08 18:26:07,2024-04-09 06:26:07
XT545,Cancelled,N7239,MAD,SYD,2024-04-11 10:50:06,2024-04-11 17:50:06
ZK849,En Route,N9828,SYD,HTS,2024-04-05 09:43:16,2024-04-05 17:43:16
ZS877,En Route,N4345,SYD,DTM,2024-04-11 14:23:22,2024-04-11 23:23:22
IY120,En Route,N8429,SYD,STR,2024-04-07 06:46:54,2024-04-07 11:46:54
PA721,En Route,N0505,SYD,WUH,2024-04-11 05:21:45,2024-04-11 07:21:45
XS590,Cancelled,N1093,SYD,SOF,2024-04-08 18:51:06,2024-04-08 23:51:06
WU261,En Route,N9456,SYD,HET,2024-04-10 07:37:33,2024-04-10 13:37:33
FP826,Boarding,N8359,COK,SYD,2024-04-06 21:52:12,2024-04-07 02:52:12
PH651,En Route,N8990,SYD,CAN,2024-04-06 08:14:02,2024-04-06 16:14:02
MP509,Landed,N0931,KUL,SYD,2024-04-10 23:53:20,2024-04-11 01:53:20
DX637,Boarding,N8901,ITM,SYD,2024-04-05 00:18:45,2024-04-05 12:18:45
UM598,Landed,N7469,MEL,SYD,2024-04-08 13:28:45,2024-04-08 19:28:45
SB399,En Route,N9598,SYD,LPA,2024-04-09 15:29:47,2024-04-09 19:29:47
PC148,Delayed,N2331,DEN,SYD,2024-04-11 07:02:38,2024-04-11 09:02:38
XJ363,Cancelled,N1968,SYD,CMN,2024-04-08 22:42:05,2024-04-09 05:42:05
EZ239,Boarding,N7846,JAX,SYD,2024-04-11 14:05:58,2024-04-11 20:05:58
AP925,Delayed,N2757,BHX,SYD,2024-04-06 16:58:24,2024-04-07 01:58:24
RD759,Landed,N0757,ADB,SYD,2024-04-04 19:23:46,2024-04-04 22:23:46
GB838,Delayed,N7137,KMG,SYD,2024-04-09 02:58:21,2024-04-09 04:58:21
DM671,Delayed,N6303,LGW,SYD,2024-04-09 00:37:51,2024-04-09 04:37:51
ZV902,Landed,N0363,SXF,SYD,2024-04-11 07:58:41,2024-04-11 12:58:41
YH465,Landed,N7602,VNO,SYD,2024-04-07 01:34:47,2024-04-07 09:34:47
FQ108,Cancelled,N5124,SYD,CCS,2024-04-09 02:27:25,2024-04-09 09:27:25
EM399,Boarding,N0474,TIP,SYD,2024-04-11 01:22:44,2024-04-11 06:22:44
HN297,Boarding,N7191,YYZ,SYD,2024-04-11 05:17:34,2024-04-11 14:17:34
NP379,En Route,N2651,SYD,CGH,2024-04-07 07:08:53,2024-04-07 15:08:53
HB005,En Route,N3624,SYD,SHO,2024-04-04 17:10:15,2024-04-05 05:10:15
PW388,Delayed,N7921,SYD,PER,2024-04-09 01:56:32,2024-04-09 07:56:32
ET842,Landed,N5629,KAN,SYD,2024-04-11 06:28:07,2024-04-11 18:28:07
QU859,Landed,N3532,IST,SYD,2024-04-05 23:55:09,2024-04-06 02:55:09
VW042,En Route,N3169,SYD,OTP,2024-04-05 01:27:45,2024-04-05 07:27:45
BN427,Boarding,N3700,SHO,SYD,2024-04-11 09:45:40,2024-04-11 14:45:40
KE210,Delayed,N5016,SYD,ALG,2024-04-05 05:51:21,2024-04-05 07:51:21
AQ671,En Route,N3308,SYD,PNH,2024-04-09 15:19:15,2024-04-10 00:19:15
CG132,En Route,N6049,SYD,RSW,2024-04-07 05:45:26,2024-04-07 07:45:26
MU742,Landed,N4035,GUM,SYD,2024-04-08 19:11:39,2024-04-09 06:11:39
SE493,Boarding,N1904,MSY,SYD,2024-04-07 00:58:20,2024-04-07 01:58:20
LC071,Landed,N2073,MOB,SYD,2024-04-09 18:26:05,2024-04-10 06:26:05
YR962,Boarding,N9960,SAV,SYD,2024-04-06 15:56:01,2024-04-06 19:56:01
EU754,En Route,N1062,SYD,YUL,2024-04-10 08:10:46,2024-04-10 09:10:46
QK515,En Route,N1208,SYD,PRN,2024-04-05 21:57:41,2024-04-06 04:57:41
BD508,Boarding,N6690,MHT,SYD,2024-04-08 23:18:27,2024-04-09 06:18:27
ZN377,Boarding,N8099,SOF,SYD,2024-04-07 20:45:05,2024-04-08 01:45:05
BQ132,En Route,N6003,SYD,DLC,2024-04-06 16:01:01,2024-04-07 02:01:01
EZ638,Landed,N7031,SJD,SYD,2024-04-09 22:33:53,2024-04-10 07:33:53
QU184,Landed,N0304,PPT,SYD,2024-04-05 07:11:08,2024-04-05 17:11:08
XF034,Landed,N5778,BEG,SYD,2024-04-06 16:24:34,2024-04-06 23:24:34
PW666,En Route,N3920,SYD,VCE,2024-04-11 01:40:16,2024-04-11 05:40:16
ZY102,En Route,N6413,SYD,BOG,2024-04-05 16:25:10,2024-04-06 03:25:10
WR811,Landed,N7605,CRK,SYD,2024-04-06 16:00:39,2024-04-06 21:00:39
TO789,Boarding,N3438,LAD,SYD,2024-04-10 13:49:29,2024-04-10 14:49:29
YP566,Delayed,N8234,SYD,MNL,2024-04-05 20:59:09,2024-04-06 05:59:09
EB920,Boarding,N3280,CHS,SYD,2024-04-06 00:28:06,2024-04-06 12:28:06
VM022,En Route,N0906,SYD,FOC,2024-04-06 21:43:31,2024-04-07 06:43:31
DE539,Cancelled,N7983,SYD,BJV,2024-04-10 13:20:18,2024-04-11 01:20:18
YI707,Landed,N2718,TLH,SYD,2024-04-08 21:41:56,2024-04-09 02:41:56
MR798,En Route,N4143,SYD,AYT,2024-04-07 07:37:56,2024-04-07 10:37:56
JX163,Delayed,N1626,SYD,LCK,2024-04-10 14:12:21,2024-04-10 23:12:21
WM747,Boarding,N3480,NKC,SYD,2024-04-11 02:43:05,2024-04-11 05:43:05
KG064,Delayed,N2925,SYD,JLN,2024-04-11 05:13:03,2024-04-11 10:13:03
WK609,Landed,N0964,HMO,SYD,2024-04-05 09:41:59,2024-04-05 17:41:59
AH191,Boarding,N5137,LBB,SYD,2024-04-07 03:35:47,2024-04-07 11:35:47
FL150,Delayed,N5693,SYD,DTM,2024-04-08 01:12:56,2024-04-08 08:12:56
GI246,En Route,N1026,SYD,GRJ,2024-04-11 00:24:01,2024-04-11 06:24:01
UI203,Landed,N6652,BOH,SYD,2024-04-10 14:31:18,2024-04-10 15:31:18
RO008,En Route,N3235,SYD,FUK,2024-04-10 15:15:29,2024-04-10 16:15:29
FL361,En Route,N5661,SYD,TER,2024-04-11 10:08:06,2024-04-11 16:08:06
OZ304,Boarding,N0671,MRU,SYD,2024-04-05 05:52:08,2024-04-05 12:52:08
RB185,En Route,N8443,SYD,HKT,2024-04-06 08:07:14,2024-04-06 17:07:14
VJ275,En Route,N2140,SYD,BOD,2024-04-10 07:15:18,2024-04-10 13:15:18
AA892,En Route,N7976,SYD,NIM,2024-04-11 11:21:59,2024-04-11 23:21:59
UZ815,Boarding,N6614,DSM,SYD,2024-04-06 02:49:40,2024-04-06 06:49:40
QA724,Boarding,N4796,PER,SYD,2024-04-06 13:18:44,2024-04-07 01:18:44
AA912,Delayed,N5828,SYD,LUN,2024-04-09 04:11:07,2024-04-09 15:11:07
KS598,Boarding,N9859,PER,SYD,2024-04-07 15:59:53,2024-04-07 23:59:53
KL160,Delayed,N7287,CLE,SYD,2024-04-07 18:55:44,2024-04-07 23:55:44
RP005,En Route,N2194,SYD,BIL,2024-04-06 13:42:24,2024-04-06 14:42:24
UP939,En Route,N2605,SYD,END,2024-04-10 02:17:18,2024-04-10 13:17:18
VI808,En Route,N0889,SYD,HAK,2024-04-09 19:23:18,2024-04-10 01:23:18
FI215,Boarding,N5187,DAR,SYD,2024-04-06 16:14:59,2024-04-06 20:14:59
EM379,En Route,N6658,SYD,DEL,2024-04-11 08:54:18,2024-04-11 17:54:18
KY364,Landed,N4497,CAE,SYD,2024-04-10 09:13:49,2024-04-10 18:13:49
AS747,En Route,N1131,SYD,SYX,2024-04-09 02:49:25,2024-04-09 14:49:25
MC325,En Route,N8124,SYD,KNH,2024-04-08 08:41:12,2024-04-08 18:41:12
EZ735,En Route,N8833,SYD,TRN,2024-04-10 17:14:34,2024-04-10 18:14:34
HI486,En Route,N1753,SYD,DAY,2024-04-07 16:25:43,2024-04-08 02:25:43
ZJ616,Boarding,N7128,POM,SYD,2024-04-11 07:10:14,2024-04-11 18:10:14
KS368,Landed,N8844,PER,SYD,2024-04-08 06:39:31,2024-04-08 10:39:31
DD326,Landed,N8071,YOW,SYD,2024-04-10 09:21:29,2024-04-10 17:21:29
BO111,Boarding,N0218,DFW,SYD,2024-04-10 21:30:09,2024-04-11 07:30:09
DU775,Landed,N8510,ABQ,SYD,2024-04-10 13:35:11,2024-04-10 22:35:11
LZ222,Boarding,N8202,AGS,SYD,2024-04-08 14:35:01,2024-04-08 15:35:01
VG123,En Route,N6918,SYD,WMI,2024-04-08 16:35:57,2024-04-08 17:35:57
TA309,En Route,N9005,SYD,AKT,2024-04-11 16:00:07,2024-04-11 23:00:07
RC462,Boarding,N2117,MWX,SYD,2024-04-07 22:32:28,2024-04-08 00:32:28
SK334,Landed,N2850,SSC,SYD,2024-04-11 02:03:25,2024-04-11 03:03:25
DP630,Boarding,N0484,PWM,SYD,2024-04-07 09:53:56,2024-04-07 11:53:56
HW888,En Route,N2561,SYD,LPL,2024-04-05 04:11:18,2024-04-05 08:11:18
GY581,En Route,N1542,SYD,ABQ,2024-04-11 08:22:52,2024-04-11 12:22:52
DI878,En Route,N2697,SYD,VKO,2024-04-09 20:28:24,2024-04-10 03:28:24
TM582,En Route,N9351,SYD,BSL,2024-04-11 01:15:50,2024-04-11 04:15:50
RA296,En Route,N7640,SYD,BEY,2024-04-06 16:52:41,2024-04-06 19:52:41
KL645,Delayed,N9527,SYD,AMA,2024-04-09 15:19:16,2024-04-10 00:19:16
QT194,En Route,N1785,SYD,SKP,2024-04-06 04:53:42,2024-04-06 06:53:42
RA136,En Route,N4681,SYD,SYZ,2024-04-09 06:35:05,2024-04-09 16:35:05
JI890,Boarding,N8922,ADW,SYD,2024-04-05 03:48:46,2024-04-05 13:48:46
HH191,En Route,N2886,SYD,NBE,2024-04-06 11:45:12,2024-04-06 12:45:12
WH929,Cancelled,N0957,SPS,SYD,2024-04-10 19:52:16,2024-04-11 00:52:16
DM600,En Route,N4121,SYD,DLF,2024-04-09 22:11:27,2024-04-10 07:11:27
HQ196,En Route,N0296,SYD,ADD,2024-04-09 20:10:50,2024-04-09 22:10:50
LO080,En Route,N7920,SYD,GDL,2024-04-06 03:03:07,2024-04-06 04:03:07
HI435,En Route,N5421,SYD,GRV,2024-04-04 18:42:40,2024-04-04 21:42:40
US034,Landed,N0388,SSA,SYD,2024-04-10 03:47:20,2024-04-10 09:47:20
GD457,Boarding,N6583,BAH,SYD,2024-04-09 17:51:26,2024-04-10 03:51:26
RF054,En Route,N4419,SYD,ORY,2024-04-09 16:24:05,2024-04-10 02:24:05
QU567,Landed,N9917,CUN,SYD,2024-04-11 10:04:54,2024-04-11 17:04:54
DQ516,En Route,N2060,SYD,JNB,2024-04-07 18:15:32,2024-04-07 21:15:32
PN094,En Route,N4611,SYD,PER,2024-04-09 05:57:06,2024-04-09 16:57:06
XH203,Delayed,N9136,SYD,UPG,2024-04-11 14:30:27,2024-04-11 20:30:27
UW356,En Route,N3947,SYD,FNA,2024-04-06 09:56:39,2024-04-06 14:56:39
XR381,Boarding,N1456,AKT,SYD,2024-04-07 22:13:50,2024-04-08 10:13:50
PR141,En Route,N4848,SYD,KGL,2024-04-09 23:23:36,2024-04-10 09:23:36
EJ509,Landed,N5097,MSY,SYD,2024-04-05 08:07:06,2024-04-05 17:07:06
NL120,Landed,N4434,OKA,SYD,2024-04-08 05:37:21,2024-04-08 17:37:21
RN594,En Route,N6234,SYD,CMN,2024-04-11 04:37:02,2024-04-11 12:37:02
FT835,En Route,N9734,SYD,KRT,2024-04-10 13:29:50,2024-04-10 15:29:50
CH941,En Route,N5062,SYD,MCF,2024-04-07 15:20:37,2024-04-08 00:20:37
VQ921,En Route,N2623,SYD,AMM,2024-04-07 08:38:19,2024-04-07 12:38:19
BY389,En Route,N6588,SYD,ICT,2024-04-09 09:43:55,2024-04-09 21:43:55
HM055,En Route,N8146,SYD,HAN,2024-04-06 11:52:40,2024-04-06 22:52:40
KY827,En Route,N8865,SYD,CCS,2024-04-04 23:48:01,2024-04-05 04:48:01
DO868,En Route,N5677,SYD,BSL,2024-04-07 14:47:16,2024-04-07 15:47:16
UA182,En Route,N1845,SYD,BFI,2024-04-08 18:25:53,2024-04-08 22:25:53
TB338,Boarding,N6665,CTU,SYD,2024-04-05 12:48:40,2024-04-05 23:48:40
VQ096,Boarding,N2049,TIP,SYD,2024-04-07 14:54:43,2024-04-07 15:54:43
JQ351,Landed,N8812,TRD,SYD,2024-04-11 15:01:42,2024-04-11 22:01:42
PC817,Landed,N7045,AVL,SYD,2024-04-08 06:21:35,2024-04-08 17:21:35
JC438,Landed,N3840,BOM,SYD,2024-04-08 21:38:00,2024-04-09 04:38:00
DL173,En Route,N4464,SYD,ADA,2024-04-11 16:34:02,2024-04-11 17:34:02
QS083,En Route,N2123,SYD,ALG,2024-04-05 00:56:39,2024-04-05 03:56:39
BU588,En Route,N7023,SYD,NNG,2024-04-10 21:28:06,2024-04-11 07:28:06
QP599,En Route,N1620,SYD,LAS,2024-04-11 10:05:44,2024-04-11 19:05:44
KP318,Delayed,N4203,SYD,LIR,2024-04-07 12:32:36,2024-04-07 16:32:36
SD808,Cancelled,N9199,MTY,SYD,2024-04-07 08:01:07,2024-04-07 14:01:07
JP746,En Route,N9224,SYD,CRP,2024-04-06 19:16:35,2024-04-06 22:16:35
VL644,Boarding,N6887,SRQ,SYD,2024-04-05 10:47:26,2024-04-05 15:47:26
EQ392,En Route,N0312,SYD,PUJ,2024-04-07 07:02:23,2024-04-07 11:02:23
BH523,En Route,N6627,SYD,BRS,2024-04-08 14:09:29,2024-04-08 19:09:29
LA394,Cancelled,N1684,ADL,SYD,2024-04-08 13:39:14,2024-04-08 14:39:14
QQ773,En Route,N9475,SYD,BEL,2024-04-06 16:23:35,2024-04-06 18:23:35
CR440,Delayed,N2712,SYD,JAX,2024-04-07 02:35:31,2024-04-07 14:35:31
XH532,Landed,N0021,UIO,SYD,2024-04-07 20:01:22,2024-04-08 01:01:22
II271,En Route,N3119,SYD,KMG,2024-04-05 03:28:50,2024-04-05 13:28:50
BY383,En Route,N8477,SYD,DEN,2024-04-08 12:08:25,2024-04-08 21:08:25
